imo_number,mmsi,name,vessel_class,ship_type,flag,dwt_mt,gross_tonnage,loa_m,beam_m,max_draft_m,cargo_capacity_mt,year_built,source,source_reference,provenance,observed_at,identity_classification
9510747,218172000,KUGELBAKE,Ro-Ro Cargo Ship,Ro-Ro Cargo Ship,,2673.0,1868.0,79.0,19.0,3.85,,2009.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
7911545,265001000,STENA SAGA,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,3898.0,33967.0,,,6.7,,1981.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9144196,309477000,MINERVA,Passenger (Cruise) Ship,Passenger (Cruise) Ship,,2004.0,12892.0,135.0,20.0,6.0,,1996.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9277412,305234000,FRANCOP,Container Ship,Container Ship,,8620.0,7519.0,137.0,22.0,7.466,,2003.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9270634,563067000,PACIFIC WRESTLER,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,2131.0,2332.0,69.0,12.0,5.0,,2003.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,RENATE,WIG,WIG,,,,110.0,10.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9301122,236333000,HOOGE,Container Ship,Container Ship,,16986.0,15633.0,161.0,25.0,9.9,,2006.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
7500451,209337000,LARKS,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,4150.0,14458.0,143.0,20.0,5.81,,1976.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,SAYONARA,Cargo ship,Cargo ship,,,,135.0,12.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,LEVANTE,Cargo ship,Cargo ship,,,,86.0,11.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9088859,226245000,GIROLATA,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,5848.0,28417.0,177.0,27.0,6.41,,1995.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,TSJECH,Cargo ship,Cargo ship,,,,81.0,10.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8920579,235050032,STOLT KITTIWAKE,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,4710.0,3204.0,96.0,15.0,3.95,,1993.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9271028,413061000,BEI HAI YUAN WANG,Crude Oil Tanker,Crude Oil Tanker,,45828.0,29156.0,193.0,32.0,11.0,,2003.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9227053,255801490,AUTOSUN,Vehicles Carrier,Vehicles Carrier,,6670.0,21094.0,140.0,25.0,7.35,,2000.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,BEOTANK 2,Tanker,Tanker,,,,110.0,12.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ALUKARD,Cargo ship,Cargo ship,,,,110.0,11.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8522406,219340000,THEMIS S144,Trawler,Trawler,,1080.0,735.0,49.0,10.0,6.6,,1986.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9184677,236343000,KOESTERBERG,Oil Products Tanker,Oil Products Tanker,,3271.0,1943.0,89.0,12.0,4.77,,1998.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9594690,219016555,LOLLAND,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,949.0,4500.0,96.0,18.0,,,2012.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,BNS LOUISE MARIE,Military ops,Military ops,,,,122.0,14.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SYRIUSZ,Local type,Local type,,,,27.0,4.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,AQUILA (PILOTS),Pilot,Pilot,,,,23.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
7530066,316011651,BURRARD OTTER,Passenger Ship,Passenger Ship,,40.0,506.0,34.0,12.0,2.0,,1976.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,ORLANDO,Cargo ship,Cargo ship,,,,82.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9114787,314238000,ECL CHALLENGER,General Cargo Ship,General Cargo Ship,,4766.0,3833.0,100.0,16.0,5.898,,1995.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9241293,235603000,EVER ETHIC,Container Ship,Container Ship,,75898.0,76067.0,300.0,43.0,13.5,,2003.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9313864,245306000,SKAGENBANK,General Cargo Ship,General Cargo Ship,,4500.0,2999.0,89.0,14.0,5.95,,2005.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
7382500,314159000,WILSON RIGA,Bulk Carrier,Bulk Carrier,,6085.0,3890.0,104.0,16.0,6.962,,1976.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9163207,538090293,URANUS,Container Ship,Container Ship,,29210.0,23722.0,195.0,28.0,11.5,,1999.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9060704,245906000,THAMESBANK,Tug,Tug,,169.0,321.0,28.0,10.0,3.06,,1992.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
7726902,211215340,ARION,Tug,Tug,,144.0,257.0,30.0,9.0,3.038,,1978.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9418509,249018000,AKSAZ C,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,5373.0,3606.0,100.0,16.0,6.92,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9433341,305301000,BELIZIA,General Cargo Ship,General Cargo Ship,,7560.0,4723.0,116.0,16.0,6.386,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,BELCANTO,Cargo ship,Cargo ship,,,,39.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9217230,211343680,NILS HOLGERSSON,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,6475.0,36468.0,191.0,30.0,6.2,,2001.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9292149,215724000,HS LIVINGSTONE,Container Ship,Container Ship,,67698.0,54271.0,294.0,32.0,13.5,,2004.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9346641,266212000,NORDEN,Oil Products Tanker,Oil Products Tanker,,2870.0,1875.0,80.0,14.0,5.0,,2006.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8607385,441699000,SEJONG,Trawler,Trawler,,,7765.0,120.0,19.0,6.66,,1990.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9305855,241193000,MINERVA GRACE,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,50989.0,29021.0,183.0,32.0,,,2005.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9380831,240716000,MINERVA JULIE,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,50922.0,28960.0,183.0,32.0,,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,JOLANDA 2,Tanker,Tanker,,,,110.0,11.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9384502,238249000,ZAGREB,Bulk Carrier,Bulk Carrier,,80300.0,43717.0,229.0,32.0,14.58,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,VLISSINGEN,Tanker,Tanker,,,,135.0,22.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9358890,256600000,BALKAN,Container Ship,Container Ship,,17004.0,15633.0,161.0,25.0,9.9,,2007.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
7415137,311989000,EIDE WRESTLER,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,1791.0,1976.0,78.0,14.0,6.12,,1976.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
6605503,261205000,ZEUS,Tug,Tug,,76.0,186.0,28.0,8.0,3.3,,1966.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9009504,247161000,REPUBBLICA DI ROMA,Ro-Ro Cargo Ship,Ro-Ro Cargo Ship,,19287.0,42001.0,216.0,30.0,9.3,,1992.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9144718,235426000,RENATE P,Container Ship,Container Ship,,12950.0,9962.0,150.0,25.0,9.198,,1997.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9007283,232001040,EUROPEAN SEAWAY,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,7432.0,22986.0,175.0,30.0,6.25,,1991.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9070058,308017000,CARNIVAL SUNSHINE,Passenger (Cruise) Ship,Passenger (Cruise) Ship,,11142.0,103881.0,273.0,36.0,8.3,,1996.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9155951,305224000,FEED STAVANGER,General Cargo Ship,General Cargo Ship,,4163.0,2863.0,101.0,14.0,5.713,,1997.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9606883,245505000,HEBO CAT 7,Work/Repair Vessel,Work/Repair Vessel,,,450.0,52.0,12.0,,,2012.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9066655,232004441,UKD SEAHORSE,Dredger,Dredger,,,204.0,26.0,10.0,2.5,,2000.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,RWS 60,Law enforcment,Law enforcment,,,,22.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
1009962,319020300,CAKEWALK,Yacht,Yacht,,,2999.0,86.0,15.0,4.0,,2010.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9111060,273457420,IVAN SHCHEPETOV,General Cargo Ship,General Cargo Ship,,3186.0,3376.0,105.0,16.0,4.4,,1994.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9131199,265882000,ANGON,Oil Products Tanker,Oil Products Tanker,,2490.0,1627.0,85.0,12.0,5.31,,1997.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9373137,247256400,M\T KORSARO,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,25997.0,17644.0,170.0,26.0,10.55,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,CONCORDE,Cargo ship,Cargo ship,,,,70.0,7.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9308546,266201000,EVINCO,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,19999.0,13769.0,155.0,24.0,9.7,,2005.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9349758,247178800,CARTOUR GAMMA,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,7000.0,27522.0,187.0,26.0,6.714,,2006.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9243930,232974000,SCOT ISLES,General Cargo Ship,General Cargo Ship,,3154.0,2595.0,88.0,14.0,4.92,,2001.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9279977,357405000,MSC POH LIN,Container Ship,Container Ship,,66786.0,54774.0,294.0,31.0,13.55,,2004.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9395551,218760000,JANA,Container Ship,Container Ship,,11007.0,8273.0,139.0,22.0,7.364,,2009.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9113941,563483000,AUTEUIL,LPG Tanker,LPG Tanker,,2588.0,3617.0,93.0,18.0,4.2,,1995.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9595498,566732000,EVER LAWFUL,Container Ship,Container Ship,,104326.0,98882.0,335.0,46.0,,,2012.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8912297,308918000,YEOMAN BONTRUP,Self Discharging Bulk Carrier,Self Discharging Bulk Carrier,,96725.0,55695.0,250.0,38.0,15.02,,1991.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9214018,244054000,SANDETTIE,General Cargo Ship,General Cargo Ship,,2934.0,2088.0,89.0,12.0,4.34,,2004.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9534274,305541000,GERTRUD G,General Cargo Ship,General Cargo Ship,,6050.0,4255.0,114.0,14.0,6.03,,2010.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,GEPKE 3,Tug,Tug,,,,25.0,5.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9199074,219000674,MARSTAL,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,490.0,1617.0,48.0,13.0,2.59,,1999.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9423669,245909000,ROBIJN,General Cargo Ship,General Cargo Ship,,3619.0,2528.0,90.0,13.0,5.3,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9019468,232002812,SVITZER SURREY,Tug,Tug,,143.0,378.0,30.0,11.0,,,1992.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
7814046,237022000,KRITI I,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,5398.0,27239.0,204.0,26.0,6.921,,1979.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9268980,354512000,RED IRIS,Bulk Carrier,Bulk Carrier,,75730.0,38871.0,220.0,32.0,13.99,,2003.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9429120,224634000,MARTA MATA,Tug,Tug,,550.0,907.0,39.0,12.0,4.6,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8912326,246460000,STELLAPRIMA,Heavy Load Carrier,Heavy Load Carrier,,7572.0,6902.0,101.0,20.0,7.4,,1991.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8818075,304655000,ELBETOR,General Cargo Ship,General Cargo Ship,,3432.0,2351.0,87.0,13.0,5.075,,1990.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9431630,228349600,MARFRET MARAJO,Container Ship,Container Ship,,21260.0,17567.0,170.0,27.0,9.35,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
7924061,219263000,GUNNAR THORSON,Pollution Control Vessel,Pollution Control Vessel,,684.0,1211.0,56.0,12.0,3.86,,1981.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
5339248,258113000,STATSRAAD LEHMKUHL,Training Ship,Training Ship,,,1516.0,85.0,13.0,5.2,,1914.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8416786,220018000,ORANESS,Chemical Tanker,Chemical Tanker,,2586.0,1804.0,79.0,13.0,4.68,,1985.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,EVANTI,Cargo ship,Cargo ship,,,,172.0,12.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,WANTIJ,Cargo ship,Cargo ship,,,,86.0,9.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9195418,246064000,THEA MARIEKE,General Cargo Ship,General Cargo Ship,,3149.0,2311.0,83.0,12.0,5.3,,2001.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9399210,248013000,CMA CGM PEGASUS,Container Ship,Container Ship,,131268.0,131332.0,363.0,46.0,15.5,,2010.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9348716,235031241,TENAX,Tug,Tug,,444.0,643.0,38.0,14.0,3.7,,2006.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,JOHANNES P,Tanker,Tanker,,,,95.0,9.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9181077,230917000,ESTRADEN,Ro-Ro Cargo Ship,Ro-Ro Cargo Ship,,9741.0,18205.0,163.0,26.0,6.6,,1999.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9443853,372629000,GRAND ACE11,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,46195.0,30027.0,183.0,32.0,12.21,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9155872,306602000,LEHMANN BALTIC,General Cargo Ship,General Cargo Ship,,4123.0,2820.0,90.0,13.0,5.7,,1997.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9500376,218346000,BORKUM,Patrol Vessel,Patrol Vessel,,138.0,1559.0,48.0,18.0,4.7,,2009.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,VEERHAVEN X,Cargo ship,Cargo ship,,,,269.0,22.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,ADDIO,Cargo ship,Cargo ship,,,,80.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,SAN ADRIAN DO MAR,Fishing vessel,Fishing vessel,,,,21.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9472177,477397800,COSCO HARMONY,Container Ship,Container Ship,,140453.0,141823.0,367.0,48.0,,,2011.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,DYNAMICA,Cargo ship,Cargo ship,,,,110.0,11.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,DB AQUARIUS,Cargo ship,Cargo ship,,,,122.0,12.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9231743,477968900,VENEZIA,Container Ship,Container Ship,,68086.0,65131.0,275.0,40.0,14.0,,2001.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9559779,367390130,RUTH M. REINAUER,Pusher Tug,Pusher Tug,,1.0,627.0,151.0,12.0,,,2009.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9360142,235051085,CMA CGM HERODOTE,Container Ship,Container Ship,,18860.0,17594.0,170.0,27.0,9.36,,2007.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9102083,319499000,STOLT INSPIRATION,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,37205.0,24625.0,165.0,30.0,11.893,,1997.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9437775,356795000,KAMENIT,General Cargo Ship,General Cargo Ship,,6064.0,4109.0,100.0,16.0,8.4,,2008.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9061291,305601000,ANNA G,Container Ship,Container Ship,,5330.0,3992.0,101.0,18.0,6.547,,1994.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9086801,304159000,DETTIFOSS,Container Ship,Container Ship,,17034.0,14664.0,164.0,28.0,8.965,,1995.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9332755,316011407,COASTAL RENAISSANCE,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,2366.0,21777.0,160.0,28.0,5.75,,2007.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9173214,215663000,KATI,General Cargo Ship,General Cargo Ship,,4953.0,3454.0,107.0,14.0,5.63,,1998.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9473456,353083000,CITY OFST.PETERSBURG,Vehicles Carrier,Vehicles Carrier,,5000.0,21143.0,140.0,22.0,6.5,,2010.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
5310905,258126000,SANDNES,Training Ship,Training Ship,,721.0,1432.0,73.0,11.0,4.8,,1950.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,ANTONIA MUNAR SEGON,Fishing vessel,Fishing vessel,,,,21.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9036002,370368000,MSC SHAULA,Container Ship,Container Ship,,61153.0,51836.0,275.0,37.0,13.619,,1992.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9304057,308416000,NORWEGIAN JADE,Passenger (Cruise) Ship,Passenger (Cruise) Ship,,7500.0,93558.0,294.0,32.0,8.6,,2006.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9631797,247323300,MESSINA,Passenger ship,Passenger ship,,,,147.0,18.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9460083,622121413,WADI FERAN,Bulk Carrier,Bulk Carrier,,57282.0,33234.0,189.0,32.0,13.0,,2011.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,TIMANFAYA,Sailing vessel,Sailing vessel,,,,20.0,6.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
9119634,211230400,REBECCA HAMMANN,General Cargo Ship,General Cargo Ship,,2423.0,1595.0,77.0,12.0,4.483,,1995.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
8002597,311368000,ISLAND ESCAPE,Passenger (Cruise) Ship,Passenger (Cruise) Ship,,4294.0,40171.0,185.0,30.0,7.27,,1982.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9571208,236603000,NEPTUN11,Offshore Tug/Supply Ship,Offshore Tug/Supply Ship,,500.0,459.0,20.0,5.0,4.0,,2011.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9172715,309389000,NARIVA,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,30977.0,20573.0,171.0,27.0,10.016,,1998.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9299862,212182000,BALTIC ADVANCE,Chemical/Oil Products Tanker,Chemical/Oil Products Tanker,,37332.0,23240.0,181.0,27.0,10.85,,2006.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9021095,304010085,RUTH,General Cargo Ship,General Cargo Ship,,4557.0,2873.0,88.0,14.0,6.099,,1991.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
,,MARTINIQUE,Cargo ship,Cargo ship,,,,110.0,10.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
,,FALKENSTEIN,Passenger ship,Passenger ship,,,,27.0,8.0,,,,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,REFERENCE_ONLY
8311883,273351510,PETERSBURG,Passenger/Ro-Ro Cargo Ship,Passenger/Ro-Ro Cargo Ship,,8036.0,25353.0,190.0,28.0,7.312,,1986.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
7409281,219923000,CABLE ONE,Standby Safety Vessel,Standby Safety Vessel,,247.0,432.0,40.0,8.0,3.73,,1976.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
9064176,232001610,UKD MARLIN,Hopper Dredger,Hopper Dredger,,3735.0,2692.0,81.0,16.0,5.09,,1993.0,MarineVessels,https://github.com/rich-iannone/MarineVessels,PUBLIC_PROXY,,INGESTABLE
